Text	Top5%	Emoji_1	Emoji_2	Emoji_3	Emoji_4	Emoji_5	Pct_1	Pct_2	Pct_3	Pct_4	Pct_5
@USER @USER @USER oh yeah Terry Porters 40 second PI Call (OSU alumn)... naw im over it... Your coach and his scumbag history... If you know anything about his history with Aaron Hernandez you would know what kind of scumbag he is... but OSU is a shithole so the story goes on.. URL	0.278765425086	50	54	42	32	33	0.066215	0.0578959	0.054228	0.0505061	0.0499203
@USER @USER With tons of security that he wants us to NOT HAVE! It blows my mind how many gun control ppl have bodyguards With the guns we R not suppose to have !	0.459547050297	42	32	55	57	12	0.223683	0.0752853	0.0646472	0.06391	0.0320221
@USER Once again as Lt Governor of CALIFORNIA you are concentrating on another country. How about focusing on California constituents and fix the ever increasing taxes and regulations  This will double our electricity bill rates!  URL	0.518133552745	32	55	33	37	50	0.239247	0.132565	0.0802829	0.0403642	0.025675
@USER Criminals are running scared!	0.350258972496	12	28	62	52	0	0.111915	0.0732968	0.0667491	0.0495993	0.0486989
"\""@USER Well, there's that one idiot you keep thinking will show up in your mirror every sundown when you rise again to walk the night in search of carnage to fill the emptiness where your heart &amp; soul used to be. Altho, now ya mention it, lots of other conservatives\""\"" come to mind too.\""\""\"""	0.330935625359	11	48	24	16	47	0.151028	0.0609142	0.0496627	0.0387851	0.0305459
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER  @USER @USER @USER @USER  A better question:  what do American voters need to do to defeat Antifa &amp; their Democrat sponsors?	0.392050869763	58	32	55	44	33	0.100379	0.0811183	0.0709546	0.0705445	0.0690541
#torylies #PeoplesVote  #StopBrexit  @USER  False news URL	0.241945190355	34	46	27	32	21	0.0776974	0.0619676	0.0412643	0.031388	0.0296278
@USER @USER @USER @USER @USER What so democraps can do this to someone else? It's nothing but a smear campaign. Liberals just aren't honest enough to admit it.	0.380994264036	32	22	55	50	54	0.0965967	0.0940803	0.0782743	0.0586982	0.0533448
@USER She is no doubt the greatest female athlete but a sore loser imo	0.358226660639	57	50	33	54	6	0.139495	0.0745015	0.0617994	0.0415497	0.0408811
A little appreciation post for my bestie because she’s a bad bitch and I’m thankful for her💗 @USER URL	0.325213626027	60	59	23	8	18	0.0770363	0.0659498	0.0640764	0.0596829	0.0584681
@USER @USER Leona will START something Big to come...LIBERALS sit in terror in  House of Commons...BETTER NOT CRITICIZE THE GROPER!!!	0.570452127606	32	55	54	44	50	0.192941	0.16791	0.0857013	0.0683956	0.0555045
#liberals generally don’t think the rules apply to them. #Hipster sped walked in front of me to get into the 15 items or less line. He had nearly 30. I had to suffer behind his patchouly oil and things growing out of his beard. His #EBT card was declined.	0.37480936572	32	55	22	28	62	0.109904	0.0762315	0.0683333	0.0610804	0.0592606
@USER @USER It's Bull Shit. We all know.	0.310181073844	26	38	1	19	55	0.0790939	0.0732189	0.0617158	0.0521048	0.0440476
@USER I am not running off so to speak. It’s just how it works. You are all healed. My job is done. It is the way of our world. They are expecting me back. ~ sighs and takes a deep breath before straightening out the non existent wrinkle in my shirt~	0.461122043431	33	7	50	57	53	0.188142	0.0971773	0.0744243	0.0511261	0.0502523
@USER I love my penis and want to keep it. Would rather smoke a joint.	0.413956206292	13	50	6	54	33	0.244724	0.0472497	0.0456353	0.0387552	0.0375916
@USER @USER I voted liberal for the first time on account of harper...I am satisfied with the liberals	0.518753930926	33	50	53	31	54	0.196398	0.104281	0.08748	0.066149	0.0644454
@USER @USER she is a dog with fleas.	0.282933931798	39	50	25	0	54	0.112972	0.0548778	0.0436603	0.0383648	0.0330591
@USER @USER @USER @USER WOW SAMI YOU ARE KILLING IT	0.520905617625	40	33	4	57	58	0.230962	0.085185	0.0840865	0.0720948	0.0485768
@USER @USER @USER @USER Antifa? Fighting neo-Nazis to oppose fascism is the same as neo-Nazis running over people with cars? This is pointless. Enough.	0.373246748	32	55	22	19	25	0.1448	0.114656	0.0385941	0.0380417	0.0371543
@USER How about Sessions indict him and his cohorts for Operation Fast and Furious	0.292783103883	33	50	32	44	58	0.0710937	0.0664024	0.0595546	0.0479135	0.0478189
@USER You are a coward and really have no right to be AG. You are a disappointment. Your days are numbered and so his your party.	0.270375072956	32	55	30	33	50	0.0731377	0.0681383	0.0468216	0.0424693	0.0398081
"\""@USER There are deals on Mexico EU trade and other trade deals.  We don't need or want a gun control deal or a Climate\""\"" deal\""\""\"""	0.488775353879	24	42	47	16	63	0.163821	0.108817	0.0985407	0.0815301	0.0360665
@USER @USER Clearly this amazing little girl has the ability to put herself in other's shoes. She shows empathy which some children do more than others. She is able to distinguish right from wrong no matter who puts her to shame or tries to bully her to conform. She is a hero	0.268334768713	33	40	8	59	7	0.078121	0.0623063	0.0449276	0.0438878	0.039092
(Not th@  @USER taking a knee has anything 2do w/military but)most #Conservatives hate him far more than they care about #vaterans smh #TrumpsAmerica	0.412279173732	32	55	37	19	1	0.157703	0.112045	0.0608248	0.0441446	0.0375617
@USER He tihnks he is telling the big lie.	0.225016508251	0	50	54	25	19	0.0587757	0.0476172	0.0420325	0.0403918	0.0361993
#disgusted her constituents voted liberal #LeonaAlleslev #fuck off URL	0.467645281926	32	55	37	34	43	0.19738	0.157724	0.059275	0.027268	0.0259984
@USER I heard they actually are gonna cgi an Antifa flag Now. You know. For accuracy	0.330169465393	0	40	51	33	20	0.0993	0.0783471	0.0564214	0.0500539	0.046047
"\""@USER Yes, watching an elitist prima donna toss a tantrum on the court when she is called out &amp; penalized for ('cheating') getting coaching is pretty entertaining! HER COACH EVEN ADMITTED, I WAS COACHING HER.\""\"" Now, back to our regularly scheduled sanity, rule of law &amp; accountability!\""\""\"""	0.282744603232	24	16	53	47	25	0.0930853	0.0778011	0.0472564	0.0333775	0.0312243
"\""@USER Tough crap Mazie! There should be a Me Too\""\"" for men with false accusations against them as well as those hurt by Democrat lies, false accusations, biased government agencies, biased media sensationalism and Antifa bullies etc......\""\""\"""	0.274295285344	16	24	22	34	5	0.083491	0.07017	0.0428382	0.0405881	0.0372081
@USER Like Antifa?	0.303155459464	41	12	0	50	9	0.0808102	0.0627764	0.0541916	0.0530044	0.0523728
"\""@USER @USER It says he is a Political revolutionary for hire\""\"" but I'm not seeing anything revolutionary in his think. Maybe he meant revolting.\""\""\"""	0.382310885936	16	22	24	25	38	0.180702	0.0726801	0.050144	0.0406693	0.0381158
"\""@USER @USER @USER @USER Um, no? Saying that Labour is the party of hatred\""\"" implies they are the most hateful party, and therefore The Conservatives are less hateful.  Whilst the claim about the Tories can be disputed, it's not whataboutery.\""\""\"""	0.331337329	24	16	54	47	38	0.101596	0.0950989	0.061496	0.0366361	0.0365101
@USER @USER @USER 🇺🇸 BECAUSE THey think Sen Collins is A STUPID COWARD   &amp;all they have to do is Bullie   SenCollins  This is what🇺🇸Conservatives Have lives with For 9️⃣yrs now   Please Vote For Kavanaugh  LetGod Take Care Of the Rest	0.483044084162	32	55	37	34	58	0.238105	0.148166	0.0394424	0.0295863	0.0277451
@USER @USER @USER It is interesting that you are more aware of the political system than @USER	0.529485568404	50	33	54	53	41	0.209762	0.112808	0.106216	0.0580895	0.0426092
@USER @USER It makes my skin crawl just looking at this woman - Theresa May is a liability to our nation and @USER and must be removed ASAP	0.444118216634	52	39	32	55	43	0.147456	0.106533	0.0839124	0.0531203	0.0530964
@USER @USER That’s a real shocker! {sarcasm}	0.252057213336	50	54	12	49	25	0.0565814	0.053341	0.0519395	0.0473058	0.0428894
@USER Oh he is compromised 1000%. An outspoken critic of trump now is trumps water boy. Either trump got info via private eye or Putin’s got the goods.	0.350195582956	32	41	55	33	62	0.0979965	0.0953241	0.0593693	0.0522692	0.0452366
@USER Antifa Zeckenbiss by the way? #Hetzjagd	0.249328780919	50	54	53	9	33	0.0681982	0.0575233	0.0522832	0.0360856	0.0352384
@USER For sure... i have been laughing of them a longt time. 🤣 @USER @USER @USER	0.410489182919	54	50	33	53	0	0.0937464	0.0922423	0.0896214	0.0855406	0.0493384
@USER Go figure	0.294738925993	51	0	1	19	25	0.075432	0.0628861	0.0556254	0.052039	0.0487564
@USER @USER Maybe she is lying? Why is she not responding	0.377419352531	25	22	19	55	32	0.085108	0.0760538	0.0730989	0.0720894	0.0710693
@USER @USER @USER @USER @USER @USER @USER @USER Fair point - let me restate: (many) liberals *tend* towards using evidence of prejudice and discrimination as a justification for treating distinction between citizens and migrants as arbitrary.	0.467679001391	33	32	50	54	55	0.140199	0.0963645	0.0819682	0.0754825	0.0736651
@USER She is getting big lol	0.453045386821	57	12	41	49	62	0.208452	0.133662	0.0423227	0.0390121	0.0295972
@USER @USER Took the words out of my mouth. He is just horrible.	0.360918074846	39	52	55	32	43	0.139454	0.0768803	0.0538785	0.0478269	0.0428779
"\"". . .If you actually d i d expose that, I'd be questioning you.\""\""  She's shifting a little, exhaling rather shakily. She is tempted to shush him.  (How cheeky). URL\"""	0.268958922476	24	16	47	9	54	0.0658379	0.0641637	0.0529791	0.0478922	0.038086
@USER He can suck it.	0.298616867512	38	26	58	56	1	0.0894805	0.0626819	0.0562963	0.0488133	0.0413449
@USER @USER How do you decide truth with accusation from incident 35 years ago? The big lie! He has been confirmed multiple times and no accusations. This is the liberal MO. Conservatives not falling for it again!!!!!!	0.492496006191	32	55	34	37	33	0.2253	0.147193	0.0448314	0.0429761	0.0321955
@USER @USER Thoughts and prayers don't work. We need sensible gun control legislation.	0.384738285094	42	21	34	27	50	0.136596	0.10062	0.0631401	0.0435305	0.0408521
@USER Thanks for the follow! The days of cybersecurity brand reputation marketing have just begun. And you are now a part of it!	0.564468089491	33	50	31	53	7	0.211978	0.126071	0.0940012	0.0761238	0.0562932
@USER @USER @USER @USER @USER He had 1 offer since june! The shitty browns that's it!! Stop thinking he is still good you are living in the past	0.486443817616	32	55	33	22	37	0.23987	0.141328	0.0355521	0.0350574	0.0346359
@USER Yes everyone does but he is in the best position and missing all over the place	0.21601691097	34	27	46	5	22	0.0536162	0.046053	0.0418154	0.038301	0.0362313
"\""@USER Yes! The good old days when conservatives got pushed around and bullied by democrats who never gave an inch. The good old days when all conservatives could do was feign outrage and promise to go get them the next time. Yeah, that's what we need. That's the healthy\""\"" libs love!\""\""\"""	0.349785964936	24	11	33	16	47	0.0886316	0.0747736	0.0729849	0.0605132	0.0528827
@USER @USER @USER The @USER is an increasingly Leftist newspaper which might explain the use of weaponised language such as ‘white supremacist’ to refer to moderate conservatives.	0.422171123326	54	50	53	33	22	0.125259	0.10893	0.0720381	0.0589018	0.0570419
@USER Friend ordered 100 pair of Levi’s and then called to cancel! Over Gun control! Wow getting wild!	0.334591299295	54	42	12	32	55	0.0812703	0.0792995	0.0640522	0.0597079	0.0502614
@USER @USER #DUMMYDONNIEJR 🤦🏻‍♀️🤥🤡🤷🏻‍♀️  THIS IS FROM 2008 IDIOT 🤣😂😅.  The apple doesn’t fall to far from the tree when it comes to lying 🤥.   The American people have had #EnoughIsEnough of #LIARINCHIEF and you are actually an embarrassment as well like your daddy 🍄🍄	0.229658059776	33	32	21	55	53	0.0711399	0.0454877	0.0397391	0.038952	0.0343395
@USER Gun Control means using both hands. And in this case means acquiring the correct target. You can’t fix stupid.	0.397862635553	42	55	32	50	54	0.177039	0.0660329	0.0646775	0.0497919	0.0403212
He can shout out to me any time he wishes.... #MAGA Thank you sir! @USER URL	0.427278712392	33	40	21	58	17	0.135379	0.0910348	0.0742783	0.063988	0.0625986
@USER @USER @USER @USER Do the trade	0.255070962012	41	50	33	44	0	0.0622833	0.060295	0.0462442	0.0437569	0.0424915
@USER You are battling with what you feel	0.200122719631	57	50	58	54	15	0.0549413	0.0466551	0.0427989	0.0285043	0.027223
@USER @USER best lead @USER &amp; @USER most underrated	0.496487386525	40	33	13	58	57	0.128153	0.112061	0.106374	0.0849304	0.0649686
@USER I am a big time Conservative and staunch believer in our constitution. I am also a supporter of you. What myself and many conservatives are starting to feel is that Republicans in the senate do NOT have the stomach to fight for us and against the left. Too soft.	0.365023624152	50	33	53	7	54	0.104176	0.0869173	0.0699666	0.0587369	0.0452272
@USER @USER @USER @USER @USER Except those whole emails the prove what yer sayin is wrong.  Hannity is paid 30 million a year to blame immigrants so you idiots happily pull the feeder bar for the guy gonna take away yer healthcare. Gotta say the stupidity is entertaining. #maga	0.415097802877	32	55	33	50	58	0.130762	0.089463	0.0886826	0.0563031	0.0498868
@USER I can't believe he is still on the radio.	0.243114139885	12	34	3	4	53	0.0620366	0.0529874	0.0488283	0.0404103	0.0388515
@USER he is doing it to everyone he don’t like	0.223727341741	0	51	25	56	12	0.0675885	0.0572565	0.0361721	0.0317458	0.0309644
@USER He's  been  leading  the  Trump  opposition  since day  òne.	0.27292554453	50	33	53	54	62	0.0602401	0.0580526	0.052961	0.0521098	0.0495619
@USER Holder should've been removed and jailed years ago.	0.224927462637	22	25	19	1	50	0.0576203	0.0501995	0.0437442	0.0367428	0.0366206
@USER Yes yes Antifa is anti-fascist but celebrate openly when their political opponents are killed. Whatever you guys say.	0.245628967881	55	32	33	50	42	0.0608361	0.054475	0.0482551	0.0442197	0.037843
@USER Another liberal Democrat promising checks he cant cash	0.275340016931	50	33	54	32	22	0.0645524	0.0581056	0.0562877	0.0500992	0.0462952
@USER @USER Is now a good time to talk about mental illness and gun control? Asking for a very concerned friend.	0.321741174906	42	50	33	32	62	0.087922	0.0728777	0.0691481	0.0499925	0.0418009
