id	tweet_ar	tweet_en	lbl
1733	@USER اهم شي تشطبو الصليب يا جاهل بس يا عيب الشوم عليكن يا ابن الاشرفيه حمدلله نتخبت الصحناوي لانو عا بتخايل لو انتخبت واحد جاهل متلك	@USER the most important Shi Chtabo Cross O ignorant Bas Ya defect Shoum O son of Ashrafiye You just Hamdallah Ntbt Sehnaoui Llano Amos Ptjail if one ignorant owns elected	OFF
1734	خذي نفس يا زهرة<LF>خذي نفس يا زهرة<LF>خذي نفس يا زهرة<LF>خذي نفس يا زهرة	Take the same flower O <LF> Take the same flower, O <LF> Take the same flower, O <LF> Take the same Oh flower	NOT
1735	@USER @USER @USER خلص بلدك من القمامه يا قمامه يا مخلفات المستعمر يا من تتحكم فيكم ايران المتخلفه وبعدها تعال وجب معك اختك ونعطيك رأينا .	@USER @USER @USER concluded your country of garbage, rubbish, O, O, O remnants of the colonial control of Iran in you and then come backward shall be with you and your sister give you our opinion.	OFF
1736	RT @USER: Mood:- <LF>أه يا حوستي السودا يا أنا يماا	RT @USER: Mood: - <LF> Uh oh oh I Hosta Suda Amaa	NOT
1737	RT @USER: يا كرك يا شاي يا قهوة ، كلهم مع بعض مينفعش. 🚶🏻‍♀️ URL	RT @USER: Hey Kirk O tea, my coffee, all of them with some Minfc. 🚶🏻♀️ URL	NOT
1738	يا حرااام يا ديمبلي يا حرام .. ضيعت الرابع	O Hraaam O Dembele O haram .. I'll miss the fourth	NOT
1739	امك دلال شرموطه يا الأعرج الأصلع يا السعودي المشعوذ يا خادم وعبد الشراميط المبقعات المدودات المدودات من الشرمطه والوساخه والكذب والنصب والاحتيال يا شبكات الدعاره والشعوذه يا بلا شرف مشعوذ بلا شرف جبان وشراميط مقطعات موصلات بلا شرف يا الجبان يلي مستقوي بالشعوذه يا المجرم 💩👣	Lamech Dalal whore, O lame bald O Saudi Juggler O server and Abdul Acharaamit Alambqat Almdodat Almdodat of Acharmth and grime, lying, fraud, my porn networks and Conjuring O without honor Quack without honor coward and Hraamit cutters connectors without honor, O coward follows Mstqoa sorcery, O criminal 💩👣	OFF
1740	RT @USER: يا جَنة عيني وَ يا سمآء قلبي ، ٲُحبك.امي	RT @USER: O Commission my eyes and my heart, O sky, ٲhabk.ama	NOT
1741	RT @USER: يا متاح يا سهل يا رخيص URL	RT @USER: Oh available Oh Oh cheap easy URL	OFF
1742	اجل اش نقول عن البوعزيزي اللي احرق نفسه وبدأ الثوره بتونس او عن الرجال اللي اطاحوا بالقذافي في ليبيا او الرجال اللي جابو راس علي عبدالله صاالح باليمن او عن الرجال اللي يقاتلون بشار الاسد بسوريا الى الآن ! يا صغر عقولكم يا عاطفيين يا زلايب	Ashe to say about Bouazizi who burned himself and began the revolution in Tunisia or for men who toppled Gaddafi in Libya or men who Jabu Ras Ali Abdullah Saalh in Yemen, or for men who are fighting Bashar al-Assad in Syria to now! O small minds, O my emotional Zlaep	OFF
1743	#صباح_الخير يا يا ثقل الشعُور ، يا ثقل الايام بدونك.🕊	# Bbah_aljer feeling the weight of O, O, O the weight of days Bdonk.🕊	NOT
1744	RT @USER: يا نورس يا ابيض<LF>يا ابو قلب ابيض<LF>بحب البشر وبالخير بتنبض<LF>سحاب الشرور ..مكتف جناحك<LF>ودمع البحور ..مزود جراحك<LF>وفي عقل اسود…	RT @USER: O White Gull O <LF> O Abu heart of the White <LF> I love people and good Ptnd <LF> Sahab evil ..moktef your wing <LF> and tear seas tended ..mzod <LF> and in the mind of Black ...	NOT
1745	RT @USER: يا فرحة قلبك يا معتز النهاردة ويا سواد وشك يا سيسي ويا بن سلمان وزايد انهاردة <LF>ستنفقونها ثم تكون عليكم حسرة ثم تغلبون ✋💪🏻<LF>ال…	RT @USER: O the joy of your heart, O Moataz Naharda O blackness about O Sissy O bin Salman and Zayed Anhardh <LF> Stnfqunha then be then you heartbreak Nglpon ✋💪🏻 <LF> th ...	OFF
1746	الليله ود الأمين في القيادة زول يغني معاه ماف كلمتكم من اسي<LF>ماهو يا تعتصموا انتو .. يا يعتصم هو 😂✌🏿<LF>#اعتصام_القياه_العامه <LF>#الشارع_بس <LF>#منبر_المغردين_السودانيين	Tonight Dr. Secretary in the leadership Zeul sings with him from Lacey told you Maf <LF> What is O .. O Tatsamua Anto is marching 😂✌🏿 <LF> # Aatsam_alkieh_amh <LF> # Alstreet_bs <LF> # Menbr_amordan_alsodanyen	NOT
1747	قلتك احسن يا علي يا جبر يا معرص	Qltk best O Ali O Jabr O Crew	OFF
1748	اللهم عليك بالعسكر الفجرة ومن في حكمهم من حكام العرب والمسلمين الخونة والعملاء لليهود والصليبيين احصهم عددا واهلكهم بددا ولا تبق منهم أحدا اللهم عجل بزوالهم يا قوي يا عزيز يا جبار يا متكبر يا كافي اكفنا شر هؤلاء الكفرة الفجرة بما شئت وكيف شئت اللهم آمين	Oh God, you Balaskar dissolute and the like of the rulers of the Arab and Muslim traitors and agents of the Jews and the Crusaders Ahsm number and destroy them Bdedda and remain one of them Oh hurry Bswalhm O strong O dear, O mighty O snobby O enough palms evil of these dissolute infidels what you want and how you want God, Amen.	OFF
1749	باأنتظار عيدكِ يا سكرةَ المسك ، يا آهاتَ مُبخرةٍ . .	Baontzar feast, O Sakra musk, my groans censer. .	NOT
1750	”سبحان المنفس عن كل مديون، سبحان المفرج عن كل محزون ، سبحان من جعل خزائنه بين الكاف والنون ، سبحان من اذا اراد شيئا ان يقول له كن فيكون ، يا مفرج فرج يا مفرج فرج يا مفرج فرج يا مفرج فرج، فرج عني همي وغمي فرجا عاجلا غير آجل, برحمتك يا ارحم الراحمين	"Glory vent all the mortgagor, Glory released all low-spirited, Glory be to make his treasures between the CAF and the Nun, Glory if he wants something to say to him, Be, O Moufarrej Faraj O Moufarrej Faraj O Moufarrej Faraj O Moufarrej Faraj, Faraj me placebo gumi Faraga sooner rather than later, your mercy, O Most merciful	NOT
1751	RT @USER: يا صبحَ الجنَّةِ يا أحبابْ:<LF>ها فُتِحَ القلبُ،<LF>ومفتاحُ البيتِ كما تدرونَ لأحبابي.<LF>أتركُهُ ساعاتِ غيابي<LF>تحتَ السَّجَّادةِ قربَ ا…	RT @USER: O become paradise, my loved ones: <LF> Ha open heart, <LF> and the key to the house as Tdron for Ohbabi. <LF> I leave my absence hours <LF> under the carpet near a ...	NOT
1752	RT @USER: واذا اتزوجوا كل واحد ينصدم من الثاني يا مخدرات يا مرض وراثي ويبغون يقللون من نسب الطلاق، كل يوم يزيدون غباء URL…	RT @USER: If Atzojoa each one Ansdm second drug O O genetic disease and rebel lean divorce rates, each day increasing stupidity URL ...	NOT
1753	اللهُم امسح على قلبي برحمةٍ منك، ولا تجعل لي حزنًا يقلقني، ولا همًا يسرق النوم من عيني يارب، يا رحيم أرِح قلبي يا الله بما أنت به أعلم.	Oh God, wipe my heart mercy from you, and do not make me sad worries me, and two steals sleep from my eyes, Lord, O merciful heart, O God grant rest to what you do know.	NOT
1754	@USER عيطوا دم يا فاسدين يا ظلمة <LF>ياللي بتطلعوا برة بأي تحكيم اجنبي بتتفشخوا<LF>عرفتوا بتكسبوا في مصر ازي<LF>كام مليار يا سورس<LF>الجهلي واقع ... الحقه URL	@USER blood Aatoa O, O darkness of corrupt <LF> Yally Pttalawa libra any foreign arbitration Btaatvchkhoa <LF> Araftwa Petkspoa in Egypt laze <LF> Kam billion O source <LF> Aljhli reality ... URL wrought	OFF
1755	يا يوم يا حلو يا بطل💙💙💙💙💙.	Oh, my day, my sweet Btal💙💙💙💙💙.	NOT
1756	يا رب اهب والدي الصحه و ارزقهم من نعمتك و اغفر لهم جميع ذنوبهم واعفو عنهم أنك أنت عفواً رحيم و يا رب أرحمهم برحمتك يا أرحم الراحمين	O Lord, Giver of my father's health and Arozkhm of grace and forgive them all their sins and pardon them that you are pardoned and merciful, O Lord, have mercy on your mercy, O Most Merciful	NOT
1757	أنا ما ادري على أي أساس تم إختيار المعلق الداخلي لملعب الجوهرة ؟ <LF>هو يا واسطة يا واسطة <LF>اقسم بالله ما عمري حضرت الملعب الا يغلط في اسماء اللاعبين وطريقة نطقها وبلاوي <LF>#الهلال #الاهلي #الهلال_الاهلي <LF>@USER	I do know on what basis has been selected for the internal suspense stadium jewel? <LF> is O mode O mode <LF> I swear by God that I attended the pitch only to make mistakes in the names of the players and how to pronounce and Blaoa <LF> # # Crescent Ahli # Alhilal_alahli <LF> @USER	NOT
1758	RT @USER: #محمد_بن_سلمان_بين_شعبه<LF>انا زعلانه منك يا محمد بن سلمان يا مُز انتا مديري اجنبي واحبه ليش تخليها سعوده ، انا تحطمت نفسياً وروح…	RT @USER: # Mamed_bn_salman_ban_habh <LF> I am sad from you, O Muhammad bin Salman, O Psalm managers and foreign Lanta loved Lech renounced Saudizing, I crashed psychologically and spirit ...	OFF
1759	RT @USER: أحيانًا تحسّ الحياة تقول : يا أنا .. يا أنت :(	RT @USER: Sometimes I feel life says: Oh I .. Oh you :(	NOT
1760	@USER @USER @USER @USER @USER @USER @USER يا حبيبّه خاطريّ يا جنهَ الدِنيا يا روحَ قلبيّ ياضلعي الثابتٰ وعيني اليُمنى إنتِ.	@USER @USER @USER @USER @USER @USER @USER O beloved, O my mind, my spirit minimum commission of my heart Aadilaa hard right. You are my eyes.	NOT
1761	دي ليختت يا وحششش يا حظ النادي الي بياخذه	De Echtt O and O Hacch luck to the club Beachzh	NOT
1762	يارب استودعناك قبورًا ضمّت أغلى ما فقدنا، اللهم أنرها بنور الجنة، واجعلهم راضيين مرضيين ضاحكين مستبشرين بما هم فيه من نعيم وترف يا حيّ يا قيوم يا أرحم الراحمين ..	Lord Astodanak sepulchres included the most precious thing we have lost, God Onrha the light of heaven, and let them satisfied with pleasing what they are laughing with encouragement from the bliss and luxury O self-O Most Merciful ..	NOT
1763	يا نور عيني وأنت صبحي وظلماي <LF>يا فرحتي يا سلوتي يا ضحايه ❤️	O light eyes and you Subhi and Zlmaa <LF> O joy, O my slutty Dhaah ❤️	NOT
1764	صباح ومساء الحب والعشق والموده والرحمة والغرام والاحتياج ليكي وبس اوي ونفسي فيكي زوجة وحضن وحصن وادخل جواكي قوي ومخرجكش منك أبدا ولا لحظه واضمك في روحي للأبد عاااااااايزك يا موني يا وطني وحضني وحصني وكلي<LF>😘❤️🌹	Morning and evening of love, adoration, affection, compassion and love and need Leckie ups Levi and myself Vicky's wife's lap fort and enter a strong Mkhrjkh Joaqui you, never a moment and hold you in my soul forever Aaaaaaaaizq, my money, my patriotic and my arms and my fortress and the whole <LF> 😘❤️🌹	NOT
1765	RT @USER: [ياالله] يا علام الغيوب يا غفار الذنوب يا ستار العيوب يا كاشف الكروب	RT @USER: [GOD] O unseen O Ghafar O sins Star O defects detector cherub	NOT
1766	RT @USER: اللهم فرج عنا وعن كل مكروب وأقضي ديننا وكل مديون يا رب السموات والأرض يا حي يا قيوم أمين أمين 👆🏼👆🏼👆🏼🇰🇼 #اسقاط_القروض_ل…	RT @USER: O Faraj about us and all our distress and spend all of the mortgagor, O Lord of the heavens and the earth, O self-Amin Amin 👆🏼👆🏼👆🏼🇰🇼 # Asagat_alkarod_l ...	NOT
1767	RT @USER: يا نصف شعبان يا يوما فقدت به<LF>أبي/ضياءَ حياتي.. دون إنذار<LF>ستون شهراً وآلامي تمزقني<LF>والبؤس يمتصّ ألواني وأنواري<LF>واللهِ لولا صلات…	RT @USER: Oh half Shaban O days lost by <LF> Dad / Zia without warning my life .. <LF> Stone months and pains Tmzgueni <LF> misery and absorbs nicely Anwary <LF> God without links ...	NOT
1768	يا مساء الخير متأخر يا عود والع متبخر كل ما اقول بحبك الاقيك نايم وبتشخر .. 😴😂<LF>#عندما_يكتمل_القمر	Oh good evening, my late promises wor Steamed all say I love Alaqak Fame and Ptchkr .. 😴😂 <LF> # Andma_ictml_aalghemr	NOT
1769	-<LF>الرحابه .. \" يوم أدوّر لـ الرحابه \" <LF>يوم صدري ضاق بـ الجرح وزهابه<LF>والله انها عند ربي ،، جلّ ربي<LF>ما قفل عن حاجة المحتاج بابه <LF>ادلهي يا عين ، و يا نفس استكنّي<LF>الليالي غيبها ، ' ما يندرا به ' <LF>\" ما تضيق إلا و عند ال	- <LF> spaciousness .. \ "on Adoor's spaciousness \" <LF> on my chest narrowed to wound Zhabh <LF> God it when my Lord ,, most of my Lord <LF> What lock need needy door <LF> Adelha Ya Ein and oh the same Acetkna <LF> nights Gebha, 'what do Endra' <LF> \ "what is narrowing and only when the	NOT
